Year,Bosque,Periodo,Polinizador,Planta,X,Y,number_visits,repetition,type
2021,Aznalcazar,3,Xylocopa_cantabrita,Cistus crispus,1,7,2,63,random
2021,Aznalcazar,3,Xylocopa_cantabrita,Cistus crispus,1,8,1,63,random
2021,Aznalcazar,3,Xylocopa_cantabrita,Cistus crispus,1,9,2,63,random
2021,Aznalcazar,3,Xylocopa_cantabrita,Galactites tomentosus,2,1,3,63,random
2021,Aznalcazar,3,Xylocopa_cantabrita,Galactites tomentosus,2,2,1,63,random
2021,Aznalcazar,3,Xylocopa_cantabrita,Cistus crispus,2,3,2,63,random
2021,Aznalcazar,3,Xylocopa_cantabrita,Galactites tomentosus,2,3,6,63,random
2021,Aznalcazar,3,Xylocopa_cantabrita,Cistus crispus,2,6,5,63,random
2021,Aznalcazar,3,Xylocopa_cantabrita,Galactites tomentosus,3,1,3,63,random
2021,Aznalcazar,3,Xylocopa_cantabrita,Galactites tomentosus,3,3,2,63,random
2021,Aznalcazar,3,Xylocopa_cantabrita,Galactites tomentosus,3,4,3,63,random
2021,Aznalcazar,3,Xylocopa_cantabrita,Galactites tomentosus,3,5,2,63,random
2021,Aznalcazar,3,Xylocopa_cantabrita,Cistus crispus,4,7,6,63,random
2021,Aznalcazar,3,Xylocopa_cantabrita,Galactites tomentosus,5,2,9,63,random
2021,Aznalcazar,3,Xylocopa_cantabrita,Galactites tomentosus,5,3,2,63,random
2021,Aznalcazar,3,Xylocopa_cantabrita,Cistus crispus,5,7,19,63,random
2021,Aznalcazar,3,Xylocopa_cantabrita,Cistus crispus,6,7,3,63,random
2021,Aznalcazar,3,Xylocopa_cantabrita,Galactites tomentosus,6,7,3,63,random
2021,Aznalcazar,3,Xylocopa_cantabrita,Cistus crispus,7,3,1,63,random
2021,Aznalcazar,3,Xylocopa_cantabrita,Cistus crispus,7,6,4,63,random
2021,Aznalcazar,3,Xylocopa_cantabrita,Cistus crispus,7,7,8,63,random
2021,Aznalcazar,3,Xylocopa_cantabrita,Cistus crispus,7,8,9,63,random
2021,Aznalcazar,3,Xylocopa_cantabrita,Cistus crispus,8,6,2,63,random
2021,Aznalcazar,3,Xylocopa_cantabrita,Cistus crispus,8,7,24,63,random
2021,Aznalcazar,3,Xylocopa_cantabrita,Cistus crispus,8,8,21,63,random
2021,Aznalcazar,3,Xylocopa_cantabrita,Cistus crispus,8,9,2,63,random
2021,Aznalcazar,3,Xylocopa_cantabrita,Halimium halimifolium,9,6,1,63,random
2021,Aznalcazar,3,Xylocopa_cantabrita,Cistus crispus,9,7,10,63,random
2021,Hinojos,1,Apis_mellifera,Ulex australis,7,3,8,63,random
2021,Hinojos,1,Apis_mellifera,Ulex australis,7,4,4,63,random
2021,Hinojos,1,Bombus_terrestris,Ulex australis,2,2,2,63,random
2021,Hinojos,1,Bombus_terrestris,Ulex australis,4,1,2,63,random
2021,Hinojos,1,Bombus_terrestris,Ulex australis,5,1,15,63,random
2021,Hinojos,1,Bombus_terrestris,Ulex australis,6,4,20,63,random
2021,Hinojos,1,Bombus_terrestris,Halimium calycinum,8,4,2,63,random
2021,Hinojos,1,Bombus_terrestris,Ulex australis,9,5,17,63,random
2021,Hinojos,2,Dasypoda_cingulata,Leontodon longirostris,4,8,1,63,random
2021,Hinojos,2,Dasypoda_cingulata,Cistus libanotis,4,9,5,63,random
2021,Hinojos,2,Dasypoda_cingulata,Leontodon longirostris,4,9,7,63,random
2021,Hinojos,2,Dasypoda_cingulata,Aetheorhiza bulbosa,10,7,14,63,random
2021,Hinojos,2,Dasypoda_cingulata,Bartsia trixago,10,7,20,63,random
2021,Hinojos,2,Dasypoda_cingulata,Cistus libanotis,10,7,13,63,random
2021,Puebla,1,Anthophora_dispar,Anemone palmata,3,10,11,63,random
2021,Puebla,1,Anthophora_dispar,Cistus salviifolius,3,10,11,63,random
2021,Puebla,1,Anthophora_dispar,Lavandula stoechas,3,10,15,63,random
2021,Puebla,1,Anthophora_dispar,Lavandula stoechas,4,7,14,63,random
2021,Puebla,1,Anthophora_dispar,Anemone palmata,6,4,24,63,random
2021,Puebla,1,Anthophora_dispar,Lavandula stoechas,6,4,22,63,random
2021,Puebla,1,Anthophora_dispar,Lavandula stoechas,6,6,15,63,random
2021,Puebla,1,Anthophora_dispar,Cistus salviifolius,7,4,32,63,random
2021,Puebla,1,Anthophora_dispar,Lavandula stoechas,7,4,31,63,random
2021,Puebla,1,Anthophora_dispar,Rosmarinus officinalis,7,4,30,63,random
2021,Puebla,1,Anthophora_dispar,Lavandula stoechas,7,5,7,63,random
2021,Puebla,1,Anthophora_dispar,Lavandula stoechas,7,6,8,63,random
2021,Puebla,1,Anthophora_dispar,Lavandula stoechas,7,8,27,63,random
2021,Puebla,1,Anthophora_dispar,Anemone palmata,9,3,3,63,random
2021,Puebla,1,Anthophora_dispar,Cistus salviifolius,9,3,2,63,random
2021,Puebla,1,Anthophora_dispar,Lavandula stoechas,9,3,1,63,random
2021,Puebla,1,Anthophora_dispar,Cistus salviifolius,9,4,1,63,random
2021,Puebla,1,Anthophora_dispar,Lavandula stoechas,9,5,25,63,random
2021,Puebla,1,Anthophora_dispar,Lavandula stoechas,9,6,1,63,random
2021,Puebla,1,Apis_mellifera,Cistus salviifolius,6,1,8,63,random
2021,Puebla,1,Apis_mellifera,Cistus salviifolius,6,2,6,63,random
2021,Puebla,1,Apis_mellifera,Anemone palmata,6,7,1,63,random
2021,Puebla,1,Apis_mellifera,Cistus salviifolius,7,1,1,63,random
2021,Puebla,1,Apis_mellifera,Lavandula stoechas,7,1,2,63,random
2021,Puebla,1,Apis_mellifera,Cistus salviifolius,8,10,3,63,random
2021,Puebla,1,Apis_mellifera,Cistus salviifolius,9,10,15,63,random
2021,Puebla,1,Xylocopa_cantabrita,Lavandula stoechas,4,7,10,63,random
2021,Puebla,1,Xylocopa_cantabrita,Cistus salviifolius,4,8,16,63,random
2021,Puebla,1,Xylocopa_cantabrita,Lavandula stoechas,4,8,15,63,random
2021,Puebla,1,Xylocopa_cantabrita,Anemone palmata,6,4,11,63,random
2021,Puebla,1,Xylocopa_cantabrita,Lavandula stoechas,6,4,9,63,random
2021,Puebla,1,Xylocopa_cantabrita,Lavandula stoechas,6,6,152,63,random
2021,Puebla,1,Xylocopa_cantabrita,Anemone palmata,6,7,1,63,random
2021,Puebla,1,Xylocopa_cantabrita,Cistus salviifolius,6,7,2,63,random
2021,Puebla,1,Xylocopa_cantabrita,Lavandula stoechas,6,7,2,63,random
2021,Puebla,1,Xylocopa_cantabrita,Cistus salviifolius,7,1,5,63,random
2021,Puebla,1,Xylocopa_cantabrita,Lavandula stoechas,7,1,4,63,random
2021,Puebla,1,Xylocopa_cantabrita,Cistus salviifolius,7,4,33,63,random
2021,Puebla,1,Xylocopa_cantabrita,Lavandula stoechas,7,4,38,63,random
2021,Puebla,1,Xylocopa_cantabrita,Rosmarinus officinalis,7,4,27,63,random
2021,Puebla,1,Xylocopa_cantabrita,Lavandula stoechas,7,5,56,63,random
2021,Puebla,1,Xylocopa_cantabrita,Lavandula stoechas,7,6,23,63,random
2021,Puebla,1,Xylocopa_cantabrita,Lavandula stoechas,7,8,16,63,random
2021,Puebla,1,Xylocopa_cantabrita,Lavandula stoechas,9,5,89,63,random
2021,Puebla,1,Xylocopa_cantabrita,Lavandula stoechas,9,6,54,63,random
2021,Puebla,2,Apis_mellifera,Aetheorhiza bulbosa,4,7,2,63,random
2021,Puebla,2,Apis_mellifera,Lavandula stoechas,4,7,3,63,random
2021,Puebla,2,Apis_mellifera,Leontodon longirostris,4,7,2,63,random
2021,Puebla,2,Apis_mellifera,Lavandula stoechas,4,8,16,63,random
2021,Puebla,2,Apis_mellifera,Aetheorhiza bulbosa,6,6,1,63,random
2021,Puebla,2,Apis_mellifera,Lavandula stoechas,6,6,5,63,random
2021,Puebla,2,Apis_mellifera,Leontodon longirostris,6,6,3,63,random
2021,Puebla,2,Apis_mellifera,Lavandula stoechas,7,5,6,63,random
2021,Puebla,2,Apis_mellifera,Leontodon longirostris,7,5,2,63,random
2021,Puebla,2,Apis_mellifera,Aetheorhiza bulbosa,7,8,3,63,random
2021,Puebla,2,Apis_mellifera,Lavandula stoechas,7,8,1,63,random
2021,Puebla,2,Apis_mellifera,Leontodon longirostris,7,8,1,63,random
2021,Puebla,2,Apis_mellifera,Aetheorhiza bulbosa,7,9,2,63,random
2021,Puebla,2,Apis_mellifera,Lavandula stoechas,7,9,1,63,random
2021,Puebla,2,Apis_mellifera,Leontodon longirostris,7,9,2,63,random
2021,Puebla,2,Apis_mellifera,Lavandula stoechas,9,5,1,63,random
2021,Puebla,2,Apis_mellifera,Leontodon longirostris,9,5,1,63,random
2021,Puebla,2,Apis_mellifera,Cistus crispus,9,6,1,63,random
2021,Puebla,2,Apis_mellifera,Lavandula stoechas,9,6,1,63,random
2021,Puebla,2,Bombus_terrestris,Cistus salviifolius,4,2,1,63,random
2021,Puebla,2,Bombus_terrestris,Lavandula stoechas,4,8,8,63,random
2021,Puebla,2,Bombus_terrestris,Aetheorhiza bulbosa,6,4,1,63,random
2021,Puebla,2,Bombus_terrestris,Aetheorhiza bulbosa,6,6,3,63,random
2021,Puebla,2,Bombus_terrestris,Leontodon longirostris,6,6,1,63,random
2021,Puebla,2,Bombus_terrestris,Lavandula stoechas,7,4,3,63,random
2021,Puebla,2,Bombus_terrestris,Leontodon longirostris,7,4,2,63,random
2021,Puebla,2,Bombus_terrestris,Aetheorhiza bulbosa,7,8,4,63,random
2021,Puebla,2,Bombus_terrestris,Leontodon longirostris,7,8,1,63,random
2021,Puebla,2,Bombus_terrestris,Lavandula stoechas,9,3,10,63,random
2021,Puebla,2,Bombus_terrestris,Lavandula stoechas,9,5,15,63,random
2021,Puebla,2,Bombus_terrestris,Leontodon longirostris,9,5,18,63,random
2021,Puebla,2,Xylocopa_cantabrita,Cistus salviifolius,2,10,2,63,random
2021,Puebla,2,Xylocopa_cantabrita,Aetheorhiza bulbosa,4,7,3,63,random
2021,Puebla,2,Xylocopa_cantabrita,Lavandula stoechas,4,7,7,63,random
2021,Puebla,2,Xylocopa_cantabrita,Leontodon longirostris,4,7,7,63,random
2021,Puebla,2,Xylocopa_cantabrita,Lavandula stoechas,4,8,34,63,random
2021,Puebla,2,Xylocopa_cantabrita,Aetheorhiza bulbosa,6,4,2,63,random
2021,Puebla,2,Xylocopa_cantabrita,Lavandula stoechas,6,4,2,63,random
2021,Puebla,2,Xylocopa_cantabrita,Leontodon longirostris,6,4,4,63,random
2021,Puebla,2,Xylocopa_cantabrita,Lavandula stoechas,7,4,1,63,random
2021,Puebla,2,Xylocopa_cantabrita,Leontodon longirostris,7,4,2,63,random
2021,Puebla,2,Xylocopa_cantabrita,Aetheorhiza bulbosa,7,5,1,63,random
2021,Puebla,2,Xylocopa_cantabrita,Lavandula stoechas,7,5,3,63,random
2021,Puebla,2,Xylocopa_cantabrita,Leontodon longirostris,7,5,2,63,random
2021,Puebla,2,Xylocopa_cantabrita,Aetheorhiza bulbosa,7,8,8,63,random
2021,Puebla,2,Xylocopa_cantabrita,Lavandula stoechas,7,8,4,63,random
2021,Puebla,2,Xylocopa_cantabrita,Leontodon longirostris,7,8,4,63,random
2021,Puebla,2,Xylocopa_cantabrita,Aetheorhiza bulbosa,8,4,1,63,random
2021,Puebla,2,Xylocopa_cantabrita,Lavandula stoechas,8,4,3,63,random
2021,Puebla,2,Xylocopa_cantabrita,Leontodon longirostris,8,4,2,63,random
2021,Puebla,2,Xylocopa_cantabrita,Lavandula stoechas,9,3,8,63,random
2021,Puebla,2,Xylocopa_cantabrita,Lavandula stoechas,9,5,3,63,random
2021,Puebla,2,Xylocopa_cantabrita,Leontodon longirostris,9,5,2,63,random
2021,Vill. Este,1,Anthophora_dispar,Cistus ladanifer,10,2,9,63,random
2021,Vill. Este,1,Apis_mellifera,Cistus ladanifer,3,9,10,63,random
2021,Vill. Este,1,Apis_mellifera,Rosmarinus officinalis,4,6,13,63,random
2021,Vill. Este,1,Apis_mellifera,Cistus ladanifer,4,10,3,63,random
2021,Vill. Este,1,Apis_mellifera,Rosmarinus officinalis,4,10,2,63,random
2021,Vill. Este,1,Apis_mellifera,Cistus ladanifer,5,10,4,63,random
2021,Vill. Este,1,Apis_mellifera,Rosmarinus officinalis,5,10,9,63,random
2021,Vill. Este,1,Apis_mellifera,Rosmarinus officinalis,6,9,228,63,random
2021,Vill. Este,1,Apis_mellifera,Cistus ladanifer,6,10,7,63,random
2021,Vill. Este,1,Apis_mellifera,Cistus ladanifer,7,9,2,63,random
2021,Vill. Este,1,Apis_mellifera,Cistus salviifolius,7,9,1,63,random
2021,Vill. Este,1,Apis_mellifera,Anemone palmata,8,1,19,63,random
2021,Vill. Este,1,Apis_mellifera,Rosmarinus officinalis,8,1,14,63,random
2021,Vill. Este,1,Apis_mellifera,Cistus ladanifer,8,3,1,63,random
2021,Vill. Este,1,Apis_mellifera,Cistus salviifolius,8,3,4,63,random
2021,Vill. Este,1,Apis_mellifera,Rosmarinus officinalis,8,5,5,63,random
2021,Vill. Este,1,Apis_mellifera,Rosmarinus officinalis,9,2,10,63,random
2021,Vill. Este,1,Apis_mellifera,Rosmarinus officinalis,9,3,12,63,random
2021,Vill. Este,1,Apis_mellifera,Rosmarinus officinalis,9,4,20,63,random
2021,Vill. Este,1,Apis_mellifera,Rosmarinus officinalis,9,5,31,63,random
2021,Vill. Este,1,Apis_mellifera,Cistus ladanifer,10,2,21,63,random
2021,Vill. Este,1,Apis_mellifera,Cistus ladanifer,10,6,5,63,random
2021,Vill. Este,1,Apis_mellifera,Cistus ladanifer,10,8,1,63,random
2021,Vill. Este,1,Apis_mellifera,Cistus ladanifer,10,10,3,63,random
2021,Vill. Este,1,Bombus_terrestris,Rosmarinus officinalis,4,6,3,63,random
2021,Vill. Este,1,Bombus_terrestris,Anemone palmata,6,7,1,63,random
2021,Vill. Este,1,Xylocopa_cantabrita,Rosmarinus officinalis,3,10,9,63,random
2021,Vill. Este,1,Xylocopa_cantabrita,Cistus ladanifer,5,10,1,63,random
2021,Vill. Este,1,Xylocopa_cantabrita,Rosmarinus officinalis,6,9,3,63,random
2021,Vill. Este,1,Xylocopa_cantabrita,Cistus ladanifer,6,10,1,63,random
2021,Vill. Este,1,Xylocopa_cantabrita,Cistus ladanifer,10,2,4,63,random
2021,Vill. Este,2,Apis_mellifera,Cistus crispus,1,2,1,63,random
2021,Vill. Este,2,Apis_mellifera,Cistus salviifolius,1,2,1,63,random
2021,Vill. Este,2,Apis_mellifera,Cistus crispus,1,3,1,63,random
2021,Vill. Este,2,Apis_mellifera,Cistus crispus,2,3,2,63,random
2021,Vill. Este,2,Apis_mellifera,Cistus salviifolius,3,1,1,63,random
2021,Vill. Este,2,Apis_mellifera,Cistus salviifolius,4,1,1,63,random
2021,Vill. Este,2,Apis_mellifera,Cistus crispus,4,5,4,63,random
2021,Vill. Este,2,Apis_mellifera,Cistus ladanifer,4,5,1,63,random
2021,Vill. Este,2,Apis_mellifera,Cistus crispus,5,4,6,63,random
2021,Vill. Este,2,Apis_mellifera,Cistus salviifolius,5,4,3,63,random
2021,Vill. Este,2,Apis_mellifera,Leontodon longirostris,5,4,6,63,random
2021,Vill. Este,2,Apis_mellifera,Cistus salviifolius,5,5,2,63,random
2021,Vill. Este,2,Apis_mellifera,Cistus salviifolius,5,6,1,63,random
2021,Vill. Este,2,Apis_mellifera,Cistus salviifolius,5,8,42,63,random
2021,Vill. Este,2,Apis_mellifera,Cistus salviifolius,5,9,2,63,random
2021,Vill. Este,2,Apis_mellifera,Cistus crispus,6,4,5,63,random
2021,Vill. Este,2,Apis_mellifera,Cistus salviifolius,6,4,16,63,random
2021,Vill. Este,2,Apis_mellifera,Leontodon longirostris,6,4,11,63,random
2021,Vill. Este,2,Apis_mellifera,Cistus ladanifer,6,5,2,63,random
2021,Vill. Este,2,Apis_mellifera,Cistus crispus,6,6,2,63,random
2021,Vill. Este,2,Apis_mellifera,Cistus ladanifer,7,8,3,63,random
2021,Vill. Este,2,Apis_mellifera,Cistus salviifolius,7,8,1,63,random
2021,Vill. Este,2,Apis_mellifera,Cistus ladanifer,7,9,5,63,random
2021,Vill. Este,2,Apis_mellifera,Cistus salviifolius,7,9,7,63,random
2021,Vill. Este,2,Apis_mellifera,Cistus ladanifer,8,8,12,63,random
2021,Vill. Este,2,Apis_mellifera,Cistus ladanifer,8,9,11,63,random
2021,Vill. Este,2,Apis_mellifera,Cistus salviifolius,9,6,1,63,random
2021,Vill. Este,2,Apis_mellifera,Cistus ladanifer,10,9,2,63,random
2021,Vill. Este,2,Dasypoda_cingulata,Cistus salviifolius,4,3,1,63,random
2021,Vill. Este,2,Dasypoda_cingulata,Cistus crispus,5,4,6,63,random
2021,Vill. Este,2,Dasypoda_cingulata,Cistus salviifolius,5,4,5,63,random
2021,Vill. Este,2,Dasypoda_cingulata,Leontodon longirostris,5,4,6,63,random
2021,Vill. Este,2,Dasypoda_cingulata,Cistus crispus,6,1,4,63,random
2021,Vill. Este,2,Dasypoda_cingulata,Cistus crispus,6,4,9,63,random
2021,Vill. Este,2,Dasypoda_cingulata,Cistus salviifolius,6,4,6,63,random
2021,Vill. Este,2,Dasypoda_cingulata,Leontodon longirostris,6,4,14,63,random
2021,Vill. Este,2,Dasypoda_cingulata,Cistus salviifolius,6,5,2,63,random
2021,Vill. Este,2,Dasypoda_cingulata,Cistus salviifolius,6,6,2,63,random
2021,Vill. Este,2,Dasypoda_cingulata,Cistus crispus,7,1,3,63,random
2021,Vill. Este,2,Dasypoda_cingulata,Cistus salviifolius,7,1,6,63,random
2021,Vill. Este,2,Dasypoda_cingulata,Leontodon longirostris,7,1,6,63,random
2021,Vill. Este,2,Dasypoda_cingulata,Cistus salviifolius,7,6,2,63,random
2021,Vill. Este,2,Xylocopa_cantabrita,Cistus salviifolius,1,8,1,63,random
2021,Vill. Este,2,Xylocopa_cantabrita,Cistus salviifolius,2,6,2,63,random
2021,Vill. Este,2,Xylocopa_cantabrita,Cistus salviifolius,2,10,2,63,random
2021,Vill. Este,2,Xylocopa_cantabrita,Cistus salviifolius,3,10,3,63,random
2021,Vill. Este,2,Xylocopa_cantabrita,Rosmarinus officinalis,3,10,4,63,random
2021,Vill. Este,2,Xylocopa_cantabrita,Cistus crispus,4,7,2,63,random
2021,Vill. Este,2,Xylocopa_cantabrita,Cistus ladanifer,9,8,3,63,random
2021,Vill. Este,2,Xylocopa_cantabrita,Cistus ladanifer,10,9,2,63,random
2021,Vill. Este,3,Apis_mellifera,Cistus crispus,1,2,11,63,random
2021,Vill. Este,3,Apis_mellifera,Cistus crispus,1,3,39,63,random
2021,Vill. Este,3,Apis_mellifera,Cistus crispus,1,4,39,63,random
2021,Vill. Este,3,Apis_mellifera,Cistus crispus,1,7,3,63,random
2021,Vill. Este,3,Apis_mellifera,Cistus crispus,2,3,44,63,random
2021,Vill. Este,3,Apis_mellifera,Cistus crispus,2,4,2,63,random
2021,Vill. Este,3,Apis_mellifera,Andryala integrifolia,2,5,9,63,random
2021,Vill. Este,3,Apis_mellifera,Cistus crispus,2,5,10,63,random
2021,Vill. Este,3,Apis_mellifera,Cistus crispus,3,3,2,63,random
2021,Vill. Este,3,Apis_mellifera,Cistus crispus,5,4,2,63,random
2021,Vill. Este,3,Apis_mellifera,Cistus crispus,6,1,2,63,random
2021,Vill. Este,3,Apis_mellifera,Cistus crispus,6,2,3,63,random
2021,Vill. Este,3,Apis_mellifera,Cistus crispus,7,1,5,63,random
2021,Vill. Este,3,Apis_mellifera,Cistus crispus,9,5,10,63,random
2021,Vill. Este,3,Dasypoda_cingulata,Cistus crispus,1,2,1,63,random
2021,Vill. Este,3,Dasypoda_cingulata,Cistus crispus,1,3,10,63,random
2021,Vill. Este,3,Dasypoda_cingulata,Cistus crispus,1,4,10,63,random
2021,Vill. Este,3,Dasypoda_cingulata,Cistus crispus,2,3,4,63,random
2021,Vill. Este,3,Dasypoda_cingulata,Andryala integrifolia,2,5,1,63,random
2021,Vill. Este,3,Dasypoda_cingulata,Cistus crispus,2,5,2,63,random
2021,Vill. Este,3,Dasypoda_cingulata,Cistus crispus,3,1,2,63,random
2021,Vill. Este,3,Dasypoda_cingulata,Andryala integrifolia,3,4,2,63,random
2021,Vill. Este,3,Dasypoda_cingulata,Cistus crispus,3,4,1,63,random
2021,Vill. Este,3,Dasypoda_cingulata,Cistus crispus,4,7,1,63,random
2021,Vill. Este,3,Dasypoda_cingulata,Cistus crispus,5,4,5,63,random
2021,Vill. Este,3,Dasypoda_cingulata,Andryala integrifolia,5,5,9,63,random
2021,Vill. Este,3,Dasypoda_cingulata,Cistus crispus,5,5,7,63,random
2021,Vill. Este,3,Dasypoda_cingulata,Cistus crispus,17,7,5,63,random
2021,Vill. Sur,1,Apis_mellifera,Cistus salviifolius,1,1,2,63,random
2021,Vill. Sur,1,Apis_mellifera,Cistus salviifolius,1,3,1,63,random
2021,Vill. Sur,1,Apis_mellifera,Cistus salviifolius,1,6,19,63,random
2021,Vill. Sur,1,Apis_mellifera,Cistus salviifolius,2,3,4,63,random
2021,Vill. Sur,1,Apis_mellifera,Cistus salviifolius,2,6,2,63,random
2021,Vill. Sur,1,Apis_mellifera,Cistus salviifolius,2,10,5,63,random
2021,Vill. Sur,1,Apis_mellifera,Cistus salviifolius,3,7,2,63,random
2021,Vill. Sur,1,Apis_mellifera,Lavandula stoechas,3,8,24,63,random
2021,Vill. Sur,1,Apis_mellifera,Lavandula stoechas,4,6,97,63,random
2021,Vill. Sur,1,Apis_mellifera,Lavandula stoechas,4,7,116,63,random
2021,Vill. Sur,1,Apis_mellifera,Anemone palmata,4,9,1,63,random
2021,Vill. Sur,1,Apis_mellifera,Cistus salviifolius,4,9,1,63,random
2021,Vill. Sur,1,Apis_mellifera,Lavandula stoechas,5,6,65,63,random
2021,Vill. Sur,1,Apis_mellifera,Cistus salviifolius,8,2,3,63,random
2021,Vill. Sur,1,Apis_mellifera,Cistus salviifolius,8,3,25,63,random
2021,Vill. Sur,1,Apis_mellifera,Cistus salviifolius,8,5,7,63,random
2021,Vill. Sur,1,Apis_mellifera,Serapias lingua,8,5,14,63,random
2021,Vill. Sur,1,Apis_mellifera,Cistus salviifolius,9,1,5,63,random
2021,Vill. Sur,1,Apis_mellifera,Cistus salviifolius,9,7,4,63,random
2021,Vill. Sur,1,Apis_mellifera,Cistus salviifolius,9,8,3,63,random
2021,Vill. Sur,1,Apis_mellifera,Cistus salviifolius,10,2,3,63,random
2021,Vill. Sur,1,Bombus_terrestris,Lavandula stoechas,3,8,3,63,random
2021,Vill. Sur,1,Bombus_terrestris,Lavandula stoechas,4,7,15,63,random
2021,Vill. Sur,2,Apis_mellifera,Cistus salviifolius,1,2,3,63,random
2021,Vill. Sur,2,Apis_mellifera,Cistus salviifolius,1,6,36,63,random
2021,Vill. Sur,2,Apis_mellifera,Cistus salviifolius,3,9,2,63,random
2021,Vill. Sur,2,Apis_mellifera,Cistus salviifolius,3,10,4,63,random
2021,Vill. Sur,2,Apis_mellifera,Cistus crispus,4,6,3,63,random
2021,Vill. Sur,2,Apis_mellifera,Lavandula stoechas,4,6,1,63,random
2021,Vill. Sur,2,Apis_mellifera,Cistus salviifolius,4,8,8,63,random
2021,Vill. Sur,2,Apis_mellifera,Cistus salviifolius,4,9,12,63,random
2021,Vill. Sur,2,Apis_mellifera,Cistus salviifolius,5,1,2,63,random
2021,Vill. Sur,2,Apis_mellifera,Leontodon longirostris,5,1,6,63,random
2021,Vill. Sur,2,Apis_mellifera,Cistus salviifolius,5,8,2,63,random
2021,Vill. Sur,2,Apis_mellifera,Cistus salviifolius,6,1,1,63,random
2021,Vill. Sur,2,Apis_mellifera,Leontodon longirostris,6,1,3,63,random
2021,Vill. Sur,2,Apis_mellifera,Cistus salviifolius,6,3,19,63,random
2021,Vill. Sur,2,Apis_mellifera,Leontodon longirostris,6,3,19,63,random
2021,Vill. Sur,2,Apis_mellifera,Leontodon longirostris,7,2,4,63,random
2021,Vill. Sur,2,Apis_mellifera,Cistus crispus,7,8,11,63,random
2021,Vill. Sur,2,Apis_mellifera,Cistus salviifolius,8,2,59,63,random
2021,Vill. Sur,2,Apis_mellifera,Cistus salviifolius,8,3,6,63,random
2021,Vill. Sur,2,Apis_mellifera,Leontodon longirostris,8,3,6,63,random
2021,Vill. Sur,2,Apis_mellifera,Cistus salviifolius,8,5,1,63,random
2021,Vill. Sur,2,Apis_mellifera,Cistus crispus,8,8,18,63,random
2021,Vill. Sur,2,Apis_mellifera,Cistus crispus,8,9,8,63,random
2021,Vill. Sur,2,Apis_mellifera,Cistus salviifolius,9,1,18,63,random
2021,Vill. Sur,2,Apis_mellifera,Cistus crispus,9,2,15,63,random
2021,Vill. Sur,2,Apis_mellifera,Cistus salviifolius,9,2,17,63,random
2021,Vill. Sur,2,Apis_mellifera,Cistus salviifolius,9,3,1,63,random
2021,Vill. Sur,2,Apis_mellifera,Leontodon longirostris,9,3,2,63,random
2021,Vill. Sur,2,Apis_mellifera,Cistus salviifolius,9,8,1,63,random
2021,Vill. Sur,2,Apis_mellifera,Leontodon longirostris,9,8,1,63,random
2021,Vill. Sur,2,Apis_mellifera,Cistus salviifolius,10,1,9,63,random
2021,Vill. Sur,2,Apis_mellifera,Tolpis barbata,10,1,8,63,random
2021,Vill. Sur,2,Bombus_terrestris,Lavandula stoechas,3,8,8,63,random
2021,Vill. Sur,2,Bombus_terrestris,Lavandula stoechas,4,6,1,63,random
2021,Vill. Sur,2,Bombus_terrestris,Lavandula stoechas,4,7,21,63,random
2021,Vill. Sur,2,Bombus_terrestris,Lavandula stoechas,5,6,6,63,random
2021,Vill. Sur,2,Bombus_terrestris,Lavandula stoechas,5,7,7,63,random
2021,Vill. Sur,2,Dasypoda_cingulata,Cistus crispus,3,5,2,63,random
2021,Vill. Sur,2,Dasypoda_cingulata,Cistus crispus,3,6,6,63,random
2021,Vill. Sur,2,Dasypoda_cingulata,Cistus crispus,4,6,2,63,random
2021,Vill. Sur,2,Dasypoda_cingulata,Lavandula stoechas,4,6,5,63,random
2021,Vill. Sur,2,Dasypoda_cingulata,Cistus salviifolius,4,8,2,63,random
2021,Vill. Sur,2,Dasypoda_cingulata,Cistus salviifolius,4,9,2,63,random
2021,Vill. Sur,2,Dasypoda_cingulata,Cistus crispus,5,4,1,63,random
2021,Vill. Sur,2,Dasypoda_cingulata,Cistus crispus,5,5,3,63,random
2021,Vill. Sur,2,Dasypoda_cingulata,Cistus crispus,6,6,4,63,random
2021,Vill. Sur,2,Dasypoda_cingulata,Cistus crispus,7,8,5,63,random
2021,Vill. Sur,2,Dasypoda_cingulata,Cistus crispus,8,8,8,63,random
2021,Vill. Sur,2,Dasypoda_cingulata,Cistus crispus,8,9,10,63,random
2021,Vill. Sur,3,Apis_mellifera,Cistus crispus,7,8,2,63,random
2021,Vill. Sur,3,Apis_mellifera,Cistus crispus,7,9,1,63,random
2021,Vill. Sur,3,Apis_mellifera,Cistus crispus,8,7,18,63,random
2021,Vill. Sur,3,Apis_mellifera,Cistus crispus,8,9,17,63,random
2021,Vill. Sur,3,Apis_mellifera,Cistus crispus,9,7,10,63,random
2021,Vill. Sur,3,Apis_mellifera,Cistus crispus,9,8,3,63,random
2021,Vill. Sur,3,Apis_mellifera,Cistus crispus,9,9,4,63,random
2021,Vill. Sur,3,Dasypoda_cingulata,Cistus crispus,3,6,3,63,random
2021,Vill. Sur,3,Dasypoda_cingulata,Cistus crispus,4,4,2,63,random
2021,Vill. Sur,3,Dasypoda_cingulata,Cistus crispus,4,6,6,63,random
2021,Vill. Sur,3,Dasypoda_cingulata,Cistus crispus,5,4,6,63,random
2021,Vill. Sur,3,Dasypoda_cingulata,Cistus crispus,5,5,10,63,random
